_id,lon,lat,created_at
ObjectId("5ea2ff2cd5f5c837da1a8ffd"),9.94692236,53.57476622,""2020-02-06T17:08:17.443Z""
ObjectId("5ea2ff2cd5f5c837da1a8ffe"),9.94778012,53.57433762,""2020-02-06T17:08:35.442Z""
ObjectId("5ea2ff2cd5f5c837da1a8fff"),9.94869331,53.57359653,""2020-02-06T17:08:54.443Z""
ObjectId("5ea2ff2cd5f5c837da1a9000"),9.95272554,53.57154201,""2020-02-06T17:10:03.449Z""
ObjectId("5ea2ff2cd5f5c837da1a9001"),9.95407788,53.57094634,""2020-02-06T17:10:24.444Z""
ObjectId("5ea2ff2cd5f5c837da1a9002"),9.95554028,53.57035077,""2020-02-06T17:10:42.447Z""
ObjectId("5ea2ff2cd5f5c837da1a9003"),9.95461525,53.56970103,""2020-02-06T17:11:03.446Z""
ObjectId("5ea2ff2cd5f5c837da1a9004"),9.95404492,53.56941458,""2020-02-06T17:11:20.441Z""
ObjectId("5ea2ff2cd5f5c837da1a9005"),9.95206061,53.56760588,""2020-02-06T17:12:07.443Z""
ObjectId("5ea2ff2cd5f5c837da1a9006"),9.95226188,53.56724799,""2020-02-06T17:12:25.450Z""
ObjectId("5ea2ff2cd5f5c837da1a9007"),9.95099284,53.56609198,""2020-02-06T17:13:04.444Z""
ObjectId("5ea2ff2cd5f5c837da1a9008"),9.95111323,53.56579296,""2020-02-06T17:13:21.625Z""
ObjectId("5ea2ff2cd5f5c837da1a9009"),9.9506504,53.56528882,""2020-02-06T17:14:04.459Z""
ObjectId("5ea2ff2cd5f5c837da1a900a"),9.9493509,53.56358583,""2020-02-06T17:14:52.463Z""
ObjectId("5ea2ff2cd5f5c837da1a900b"),9.94896562,53.56309053,""2020-02-06T17:15:10.443Z""
ObjectId("5ea2ff2cd5f5c837da1a900c"),9.94842313,53.56275811,""2020-02-06T17:15:28.450Z""
ObjectId("5ea2ff2cd5f5c837da1a900d"),9.94760083,53.56053116,""2020-02-06T17:17:19.445Z""
ObjectId("5ea2ff2cd5f5c837da1a900e"),9.94832166,53.56024129,""2020-02-06T17:17:38.442Z""
ObjectId("5ea2ff2cd5f5c837da1a900f"),9.94899531,53.55964301,""2020-02-06T17:17:57.445Z""
ObjectId("5ea2ff2cd5f5c837da1a9010"),9.94912328,53.55883688,""2020-02-06T17:18:23.446Z""
ObjectId("5ea2ff2cd5f5c837da1a9011"),9.94935486,53.55831128,""2020-02-06T17:18:42.449Z""
ObjectId("5ea2ff2cd5f5c837da1a9012"),9.94950156,53.55760419,""2020-02-06T17:19:05.437Z""
ObjectId("5ea2ff2cd5f5c837da1a9013"),9.94985295,53.55698389,""2020-02-06T17:19:22.451Z""
ObjectId("5ea2ff2cd5f5c837da1a9014"),9.95031858,53.55633729,""2020-02-06T17:19:41.445Z""
ObjectId("5ea2ff2cd5f5c837da1a9015"),9.95027298,53.55580445,""2020-02-06T17:20:00.436Z""
ObjectId("5ea2ff2cd5f5c837da1a9016"),9.95082099,53.55542969,""2020-02-06T17:20:19.443Z""
ObjectId("5ea2ff2cd5f5c837da1a9017"),9.95183514,53.55423222,""2020-02-06T17:20:49.446Z""
ObjectId("5ea2ff2cd5f5c837da1a9018"),9.95331243,53.55381779,""2020-02-06T17:21:07.446Z""
ObjectId("5ea2ff2cd5f5c837da1a9019"),9.95440299,53.55331114,""2020-02-06T17:21:25.444Z""
ObjectId("5ea2ff2cd5f5c837da1a901a"),9.95582688,53.55267295,""2020-02-06T17:21:43.447Z""
ObjectId("5ea2ff2cd5f5c837da1a901b"),9.95541173,53.55180101,""2020-02-06T17:22:01.453Z""
ObjectId("5ea2ff2cd5f5c837da1a901c"),9.9553672,53.5505525,""2020-02-06T17:22:57.446Z""
ObjectId("5ea2ff2cd5f5c837da1a901d"),9.95592357,53.54970649,""2020-02-06T17:23:29.446Z""
ObjectId("5ea2ff2cd5f5c837da1a901e"),9.95698379,53.54965899,""2020-02-06T17:24:13.444Z""
ObjectId("5ea2ff2cd5f5c837da1a901f"),9.95931489,53.54960625,""2020-02-06T17:24:44.445Z""
ObjectId("5ea2ff2cd5f5c837da1a9020"),9.96043456,53.54945265,""2020-02-06T17:25:03.445Z""
ObjectId("5ea2ff2cd5f5c837da1a9021"),9.96059567,53.54914533,""2020-02-06T17:25:22.446Z""
ObjectId("5ea2ff2cd5f5c837da1a9022"),9.96058354,53.54878581,""2020-02-06T17:25:52.449Z""
ObjectId("5ea2ff2cd5f5c837da1a9023"),9.96407039,53.54985129,""2020-02-06T21:28:15.457Z""
ObjectId("5ea2ff2cd5f5c837da1a9024"),9.96638954,53.54990467,""2020-02-06T21:29:14.458Z""
ObjectId("5ea2ff2cd5f5c837da1a9025"),9.96856372,53.5499682,""2020-02-06T21:29:48.459Z""
ObjectId("5ea2ff2cd5f5c837da1a9026"),9.96926784,53.55022487,""2020-02-06T21:30:09.452Z""
ObjectId("5ea2ff2cd5f5c837da1a9027"),9.96972702,53.550784,""2020-02-06T21:30:39.451Z""
ObjectId("5ea2ff2cd5f5c837da1a9028"),9.96956345,53.5513271,""2020-02-06T21:31:23.449Z""
ObjectId("5ea2ff2cd5f5c837da1a9029"),9.96707393,53.5522222,""2020-02-06T21:32:11.466Z""
ObjectId("5ea2ff2cd5f5c837da1a902a"),9.96583884,53.55325748,""2020-02-06T21:32:40.457Z""
ObjectId("5ea2ff2cd5f5c837da1a902b"),9.96533907,53.55397065,""2020-02-06T21:32:58.458Z""
ObjectId("5ea2ff2cd5f5c837da1a902c"),9.9647344,53.55474593,""2020-02-06T21:33:18.458Z""
ObjectId("5ea2ff2cd5f5c837da1a902d"),9.96457336,53.55556585,""2020-02-06T21:33:36.455Z""
ObjectId("5ea2ff2cd5f5c837da1a902e"),9.96443977,53.55635082,""2020-02-06T21:33:53.450Z""
ObjectId("5ea2ff2cd5f5c837da1a902f"),9.96458528,53.55721468,""2020-02-06T21:34:49.459Z""
ObjectId("5ea2ff2cd5f5c837da1a9030"),9.96442085,53.55933228,""2020-02-06T21:35:21.453Z""
ObjectId("5ea2ff2cd5f5c837da1a9031"),9.96453474,53.55978367,""2020-02-06T21:35:48.455Z""
ObjectId("5ea2ff2cd5f5c837da1a9032"),9.96499446,53.56098248,""2020-02-06T21:36:20.456Z""
ObjectId("5ea2ff2cd5f5c837da1a9033"),9.96573141,53.56189392,""2020-02-06T21:36:39.453Z""
ObjectId("5ea2ff2cd5f5c837da1a9034"),9.96590196,53.56241819,""2020-02-06T21:36:58.995Z""
ObjectId("5ea2ff2cd5f5c837da1a9035"),9.9654881,53.5633407,""2020-02-06T21:37:17.461Z""
ObjectId("5ea2ff2cd5f5c837da1a9036"),9.96554165,53.56385771,""2020-02-06T21:37:46.458Z""
ObjectId("5ea2ff2cd5f5c837da1a9037"),9.96555716,53.56495058,""2020-02-06T21:38:20.460Z""
ObjectId("5ea2ff2cd5f5c837da1a9038"),9.96581327,53.56537455,""2020-02-06T21:38:38.449Z""
ObjectId("5ea2ff2cd5f5c837da1a9039"),9.96703266,53.5660819,""2020-02-06T21:39:08.457Z""
ObjectId("5ea2ff2cd5f5c837da1a903a"),9.9678518,53.56671665,""2020-02-06T21:39:27.451Z""
ObjectId("5ea2ff2cd5f5c837da1a903b"),9.97107017,53.56774155,""2020-02-06T21:40:24.457Z""
ObjectId("5ea2ff2cd5f5c837da1a903c"),9.97249005,53.56834829,""2020-02-06T21:40:43.459Z""
ObjectId("5ea2ff2cd5f5c837da1a903d"),9.97337621,53.56906936,""2020-02-06T21:41:01.458Z""
ObjectId("5ea2ff2cd5f5c837da1a903e"),9.97381185,53.5694498,""2020-02-06T21:41:19.459Z""
ObjectId("5ea2ff2cd5f5c837da1a903f"),9.97616098,53.57034484,""2020-02-06T21:42:04.465Z""
ObjectId("5ea2ff2cd5f5c837da1a9040"),9.97734265,53.57074317,""2020-02-06T21:42:22.451Z""
ObjectId("5ea2ff2cd5f5c837da1a9041"),9.97796199,53.57147995,""2020-02-06T21:42:38.621Z""
ObjectId("5ea2ff2cd5f5c837da1a9042"),9.97829878,53.57190709,""2020-02-06T21:42:54.775Z""
ObjectId("5ea2ff2cd5f5c837da1a9043"),9.97839667,53.57221333,""2020-02-06T21:43:29.461Z""
ObjectId("5ea2ff2cd5f5c837da1a9044"),9.97855494,53.57534038,""2020-02-06T21:45:08.455Z""
ObjectId("5ea2ff2cd5f5c837da1a9045"),9.97844885,53.57662229,""2020-02-06T21:45:38.462Z""
ObjectId("5ea2ff2cd5f5c837da1a9046"),9.9779606,53.57725089,""2020-02-06T21:45:56.462Z""
ObjectId("5ea2ff2cd5f5c837da1a9047"),9.97612992,53.5788657,""2020-02-06T21:46:45.459Z""
ObjectId("5ea2ff2cd5f5c837da1a9048"),9.97657789,53.57929092,""2020-02-06T21:47:03.459Z""
ObjectId("5ea2ff2cd5f5c837da1a9049"),9.97780839,53.5803122,""2020-02-06T21:47:31.455Z""
ObjectId("5ea2ff2cd5f5c837da1a904a"),9.97856595,53.58083184,""2020-02-06T21:47:48.450Z""
ObjectId("5ea2ff2cd5f5c837da1a904b"),9.97958119,53.58143097,""2020-02-06T21:48:16.459Z""
ObjectId("5ea2ff2cd5f5c837da1a904c"),9.97981836,53.58188749,""2020-02-06T21:48:34.453Z""
ObjectId("5ea2ff2cd5f5c837da1a904d"),9.98027662,53.58286022,""2020-02-06T21:48:53.459Z""
ObjectId("5ea2ff2cd5f5c837da1a904e"),9.98063003,53.58358151,""2020-02-06T21:49:11.461Z""
ObjectId("5ea2ff2cd5f5c837da1a904f"),9.98119563,53.58429509,""2020-02-06T21:49:32.459Z""
ObjectId("5ea2ff2cd5f5c837da1a9050"),9.98166854,53.58503844,""2020-02-06T21:49:51.460Z""
ObjectId("5ea2ff2cd5f5c837da1a9051"),9.98155831,53.58547148,""2020-02-06T21:50:16.452Z""
ObjectId("5ea2ff2cd5f5c837da1a9052"),9.9821069,53.58525264,""2020-02-06T21:50:47.456Z""
ObjectId("5ea2ff2cd5f5c837da1a9053"),9.98238539,53.58648277,""2020-02-06T21:51:35.461Z""
ObjectId("5ea2ff2cd5f5c837da1a9054"),9.98251205,53.58772562,""2020-02-06T21:52:20.463Z""
ObjectId("5ea2ff2cd5f5c837da1a9055"),9.98258568,53.58806173,""2020-02-06T21:52:39.462Z""
ObjectId("5ea2ff2cd5f5c837da1a9056"),9.98300097,53.58923657,""2020-02-06T21:53:09.461Z""
ObjectId("5ea2ff2cd5f5c837da1a9057"),9.98384125,53.59003746,""2020-02-06T21:53:31.458Z""
ObjectId("5ea2ff2cd5f5c837da1a9058"),9.98374768,53.59057327,""2020-02-06T21:53:49.460Z""
ObjectId("5ea2ff2cd5f5c837da1a9059"),9.98405883,53.59188145,""2020-02-06T21:54:19.459Z""
ObjectId("5ea2ff2cd5f5c837da1a905a"),9.98409659,53.59258824,""2020-02-06T21:54:35.666Z""
ObjectId("5ea2ff2cd5f5c837da1a905b"),9.98460291,53.593682,""2020-02-06T21:54:59.463Z""
ObjectId("5ea2ff2cd5f5c837da1a905c"),9.98417652,53.5942605,""2020-02-06T21:55:17.460Z""
ObjectId("5ea2ff2cd5f5c837da1a905d"),9.983211,53.59421155,""2020-02-06T21:55:37.460Z""
ObjectId("5ea2ff2cd5f5c837da1a905e"),9.9824778,53.59409879,""2020-02-06T21:55:57.460Z""
ObjectId("5ea2ff2cd5f5c837da1a905f"),9.9823778,53.59438849,""2020-02-06T21:56:27.457Z""
ObjectId("5ea2ff2cd5f5c837da1a9060"),9.9827789,53.5945266,""2020-02-07T07:42:41.518Z""
ObjectId("5ea2ff2cd5f5c837da1a9061"),9.9835018,53.5945455,""2020-02-07T07:43:31.334Z""
ObjectId("5ea2ff2cd5f5c837da1a9062"),9.983852,53.5951817,""2020-02-07T07:44:20.052Z""
ObjectId("5ea2ff2cd5f5c837da1a9063"),9.9837942,53.5954903,""2020-02-07T07:44:52.863Z""
ObjectId("5ea2ff2cd5f5c837da1a9064"),9.9845956,53.595455,""2020-02-07T07:45:58.455Z""
ObjectId("5ea2ff2cd5f5c837da1a9065"),9.9852203,53.5952613,""2020-02-07T07:46:47.552Z""
ObjectId("5ea2ff2cd5f5c837da1a9066"),9.9870918,53.5946894,""2020-02-07T07:47:46.321Z""
ObjectId("5ea2ff2cd5f5c837da1a9067"),9.98885,53.5927275,""2020-02-07T07:48:25.255Z""
ObjectId("5ea2ff2cd5f5c837da1a9068"),9.9883384,53.592282,""2020-02-07T07:49:36.825Z""
ObjectId("5ea2ff2cd5f5c837da1a9069"),9.9880371,53.5916745,""2020-02-07T07:50:27.134Z""
ObjectId("5ea2ff2cd5f5c837da1a906a"),9.9876414,53.5906096,""2020-02-07T07:50:48.521Z""
ObjectId("5ea2ff2cd5f5c837da1a906b"),9.98698935,53.58937126,""2020-02-07T07:51:39.531Z""
ObjectId("5ea2ff2cd5f5c837da1a906c"),9.98474176,53.58711526,""2020-02-07T07:52:13.519Z""
ObjectId("5ea2ff2cd5f5c837da1a906d"),9.98312889,53.58604145,""2020-02-07T07:52:37.516Z""
ObjectId("5ea2ff2cd5f5c837da1a906e"),9.98299975,53.58406799,""2020-02-07T07:53:07.527Z""
ObjectId("5ea2ff2cd5f5c837da1a906f"),9.98512279,53.58283613,""2020-02-07T07:53:37.515Z""
ObjectId("5ea2ff2cd5f5c837da1a9070"),9.98722716,53.58268318,""2020-02-07T07:54:15.516Z""
ObjectId("5ea2ff2cd5f5c837da1a9071"),9.98814409,53.58150145,""2020-02-07T07:55:33.529Z""
ObjectId("5ea2ff2cd5f5c837da1a9072"),9.98878119,53.57979667,""2020-02-07T07:56:10.517Z""
ObjectId("5ea2ff2cd5f5c837da1a9073"),9.98895928,53.57827026,""2020-02-07T07:56:51.515Z""
ObjectId("5ea2ff2cd5f5c837da1a9074"),9.9885056,53.56898857,""2020-02-07T07:59:56.532Z""
ObjectId("5ea2ff2cd5f5c837da1a9075"),9.98848869,53.56748959,""2020-02-07T08:01:09.523Z""
ObjectId("5ea2ff2cd5f5c837da1a9076"),9.98883205,53.56553462,""2020-02-07T08:01:36.514Z""
ObjectId("5ea2ff2cd5f5c837da1a9077"),9.989479,53.56449916,""2020-02-07T08:03:20.678Z""
ObjectId("5ea2ff2cd5f5c837da1a9078"),9.98979275,53.56326552,""2020-02-07T08:04:06.531Z""
ObjectId("5ea2ff2cd5f5c837da1a9079"),9.98988368,53.56184041,""2020-02-07T08:06:00.649Z""
ObjectId("5ea2ff2cd5f5c837da1a907a"),9.99061174,53.56078961,""2020-02-07T08:08:21.690Z""
ObjectId("5ea2ff2cd5f5c837da1a907b"),9.9899536,53.55941128,""2020-02-07T08:09:05.660Z""
ObjectId("5ea2ff2cd5f5c837da1a907c"),9.98961482,53.55831446,""2020-02-07T08:09:33.515Z""
ObjectId("5ea2ff2cd5f5c837da1a907d"),9.98870004,53.55753471,""2020-02-07T08:10:07.514Z""
ObjectId("5ea2ff2cd5f5c837da1a907e"),9.98764585,53.55620154,""2020-02-07T08:10:41.525Z""
ObjectId("5ea2ff2cd5f5c837da1a907f"),9.98561539,53.55584329,""2020-02-07T08:12:25.523Z""
ObjectId("5ea2ff2cd5f5c837da1a9080"),9.98398508,53.5558365,""2020-02-07T08:13:09.531Z""
ObjectId("5ea2ff2cd5f5c837da1a9081"),9.98081733,53.55547434,""2020-02-07T08:13:43.523Z""
ObjectId("5ea2ff2cd5f5c837da1a9082"),9.98185833,53.55452366,""2020-02-07T08:15:10.524Z""
ObjectId("5ea2ff2cd5f5c837da1a9083"),9.98318851,53.55385133,""2020-02-07T08:15:36.520Z""
ObjectId("5ea2ff2cd5f5c837da1a9084"),9.9847656,53.5527436,""2020-02-07T08:16:13.526Z""
ObjectId("5ea2ff2cd5f5c837da1a9085"),9.9857346,53.55171384,""2020-02-07T08:16:46.525Z""
ObjectId("5ea2ff2cd5f5c837da1a9086"),9.9865328,53.5520518,""2020-02-07T08:17:46.533Z""
ObjectId("5ea2ff2cd5f5c837da1a9087"),9.9878088,53.5521521,""2020-02-07T08:19:31.441Z""
ObjectId("5ea2ff2cd5f5c837da1a9088"),9.9888005,53.5512839,""2020-02-07T11:13:47.531Z""
ObjectId("5ea2ff2cd5f5c837da1a9089"),9.9897758,53.5505721,""2020-02-07T11:14:49.539Z""
ObjectId("5ea2ff2cd5f5c837da1a908a"),9.9883236,53.5519557,""2020-02-07T11:58:23.125Z""
ObjectId("5ea2ff2cd5f5c837da1a908b"),9.9885657,53.5526314,""2020-02-07T14:36:05.930Z""
ObjectId("5ea2ff2cd5f5c837da1a908c"),9.989765,53.5531048,""2020-02-07T14:37:04.808Z""
ObjectId("5ea2ff2cd5f5c837da1a908d"),9.9907437,53.5533415,""2020-02-07T14:37:46.546Z""
ObjectId("5ea2ff2cd5f5c837da1a908e"),9.9915947,53.5534377,""2020-02-07T14:38:37.027Z""
ObjectId("5ea2ff2cd5f5c837da1a908f"),9.9926879,53.5530524,""2020-02-07T14:39:33.521Z""
ObjectId("5ea2ff2cd5f5c837da1a9090"),9.9929224,53.5528195,""2020-02-07T14:39:54.459Z""
ObjectId("5ea2ff2cd5f5c837da1a9091"),10.0066739,53.6321881,""2020-02-07T15:09:48.243Z""
ObjectId("5ea2ff2cd5f5c837da1a9092"),10.0066985,53.6325251,""2020-02-07T15:10:13.658Z""
ObjectId("5ea2ff2cd5f5c837da1a9093"),10.0318754,53.6206611,""2020-02-07T15:11:06.036Z""
ObjectId("5ea2ff2cd5f5c837da1a9094"),10.0063327,53.6318495,""2020-02-07T15:11:32.191Z""
ObjectId("5ea2ff2cd5f5c837da1a9095"),10.0063315,53.6315483,""2020-02-07T15:11:58.107Z""
ObjectId("5ea2ff2cd5f5c837da1a9096"),10.0064356,53.6311304,""2020-02-07T15:12:25.270Z""
ObjectId("5ea2ff2cd5f5c837da1a9097"),10.0058869,53.6310505,""2020-02-07T15:13:06.974Z""
ObjectId("5ea2ff2cd5f5c837da1a9098"),10.0059703,53.6313943,""2020-02-07T15:14:04.807Z""
ObjectId("5ea2ff2cd5f5c837da1a9099"),10.0059761,53.6318077,""2020-02-07T15:14:56.830Z""
ObjectId("5ea2ff2cd5f5c837da1a909a"),10.0049861,53.6319741,""2020-02-07T15:24:46.341Z""
ObjectId("5ea2ff2cd5f5c837da1a909b"),10.00376,53.62593,""2020-02-07T16:29:42.000Z""
ObjectId("5ea2ff2cd5f5c837da1a909c"),10.0048928,53.631379,""2020-02-07T16:30:53.789Z""
ObjectId("5ea2ff2cd5f5c837da1a909d"),10.0049975,53.6309324,""2020-02-07T16:31:40.912Z""
ObjectId("5ea2ff2cd5f5c837da1a909e"),10.0049246,53.6303694,""2020-02-07T16:32:26.141Z""
ObjectId("5ea2ff2cd5f5c837da1a909f"),10.004781,53.6300358,""2020-02-07T16:32:57.625Z""
ObjectId("5ea2ff2cd5f5c837da1a90a0"),10.0040368,53.6292359,""2020-02-07T16:33:42.824Z""
ObjectId("5ea2ff2cd5f5c837da1a90a1"),10.0029915,53.6287195,""2020-02-07T16:34:25.479Z""
ObjectId("5ea2ff2cd5f5c837da1a90a2"),10.0027144,53.6284459,""2020-02-07T16:35:04.033Z""
ObjectId("5ea2ff2cd5f5c837da1a90a3"),10.0060526,53.6308651,""2020-02-07T16:40:27.805Z""
ObjectId("5ea2ff2cd5f5c837da1a90a4"),10.0027873,53.6284046,""2020-02-07T16:41:21.495Z""
ObjectId("5ea2ff2cd5f5c837da1a90a5"),10.0028666,53.6280747,""2020-02-07T16:42:32.753Z""
ObjectId("5ea2ff2cd5f5c837da1a90a7"),18.4655715,54.3816333,""2020-02-07T18:18:52.525Z""
ObjectId("5ea2ff2cd5f5c837da1a90a8"),18.4663869,54.3819126,""2020-02-07T18:19:43.668Z""
ObjectId("5ea2ff2cd5f5c837da1a90a9"),18.4652984,54.3821886,""2020-02-07T18:21:02.610Z""
ObjectId("5ea2ff2cd5f5c837da1a90aa"),18.4654352,54.3824582,""2020-02-07T18:24:43.826Z""
ObjectId("5ea2ff2cd5f5c837da1a90ab"),18.51952622,54.36034715,""2020-02-07T18:38:35.541Z""
ObjectId("5ea2ff2cd5f5c837da1a90ac"),18.54458257,54.34390506,""2020-02-07T18:41:46.523Z""
ObjectId("5ea2ff2cd5f5c837da1a90ad"),18.54819898,54.34137869,""2020-02-07T18:42:11.519Z""
ObjectId("5ea2ff2cd5f5c837da1a90ae"),18.54999917,54.3425004,""2020-02-07T18:42:51.519Z""
ObjectId("5ea2ff2cd5f5c837da1a90af"),18.54748377,54.34653573,""2020-02-07T18:43:39.522Z""
ObjectId("5ea2ff2cd5f5c837da1a90b0"),18.54937856,54.34793904,""2020-02-07T18:44:07.523Z""
ObjectId("5ea2ff2cd5f5c837da1a90b1"),18.5463183,54.3728276,""2020-02-07T18:46:46.131Z""
ObjectId("5ea2ff2cd5f5c837da1a90b2"),18.55225834,54.34007216,""2020-02-07T18:59:26.520Z""
ObjectId("5ea2ff2cd5f5c837da1a90b3"),18.56972159,54.33498798,""2020-02-07T19:00:23.531Z""
ObjectId("5ea2ff2cd5f5c837da1a90b4"),18.59715655,54.33769123,""2020-02-07T19:01:42.522Z""
ObjectId("5ea2ff2cd5f5c837da1a90b5"),18.63881032,54.34892436,""2020-02-07T19:05:15.526Z""
ObjectId("5ea2ff2cd5f5c837da1a90b6"),18.64445506,54.34741422,""2020-02-07T19:06:16.524Z""
ObjectId("5ea2ff2cd5f5c837da1a90b7"),18.6465063,54.3536431,""2020-02-07T19:11:11.539Z""
ObjectId("5ea2ff2cd5f5c837da1a90b8"),18.6469064,54.3533264,""2020-02-07T19:11:45.531Z""
ObjectId("5ea2ff2cd5f5c837da1a90b9"),18.6474509,54.352717,""2020-02-07T19:12:52.715Z""
ObjectId("5ea2ff2cd5f5c837da1a90ba"),18.6477869,54.3520861,""2020-02-07T19:13:48.230Z""
ObjectId("5ea2ff2cd5f5c837da1a90bb"),18.6478447,54.3513394,""2020-02-07T19:14:47.526Z""
ObjectId("5ea2ff2cd5f5c837da1a90bc"),18.6475845,54.3505073,""2020-02-07T19:15:44.231Z""
ObjectId("5ea2ff2cd5f5c837da1a90bd"),18.6475109,54.3501794,""2020-02-07T19:16:27.533Z""
ObjectId("5ea2ff2cd5f5c837da1a90be"),18.6483735,54.3496076,""2020-02-07T19:17:35.897Z""
ObjectId("5ea2ff2cd5f5c837da1a90bf"),18.6496698,54.3493885,""2020-02-07T19:18:37.040Z""
ObjectId("5ea2ff2cd5f5c837da1a90c0"),18.6505667,54.3492207,""2020-02-07T19:19:49.191Z""
ObjectId("5ea2ff2cd5f5c837da1a90c1"),18.6497607,54.348547,""2020-02-07T19:20:42.381Z""
ObjectId("5ea2ff2cd5f5c837da1a90c2"),18.6501717,54.3482222,""2020-02-07T19:21:34.235Z""
ObjectId("5ea2ff2cd5f5c837da1a90c3"),18.6507168,54.3478715,""2020-02-07T19:22:28.990Z""
ObjectId("5ea2ff2cd5f5c837da1a90c4"),18.6525181,54.3483214,""2020-02-07T20:42:47.779Z""
ObjectId("5ea2ff2cd5f5c837da1a90c5"),18.6529134,54.3486975,""2020-02-07T20:43:36.045Z""
ObjectId("5ea2ff2cd5f5c837da1a90c6"),18.6531374,54.3492185,""2020-02-07T20:44:56.540Z""
ObjectId("5ea2ff2cd5f5c837da1a90c7"),18.6520477,54.34952,""2020-02-07T20:46:18.536Z""
ObjectId("5ea2ff2cd5f5c837da1a90c8"),18.6516136,54.3498659,""2020-02-07T20:47:22.602Z""
ObjectId("5ea2ff2cd5f5c837da1a90c9"),18.6521201,54.3499092,""2020-02-07T20:58:11.537Z""
ObjectId("5ea2ff2cd5f5c837da1a90ca"),18.6528265,54.3505026,""2020-02-07T21:00:05.546Z""
ObjectId("5ea2ff2cd5f5c837da1a90cb"),18.6538735,54.3508146,""2020-02-07T21:01:13.557Z""
ObjectId("5ea2ff2cd5f5c837da1a90cc"),18.6546365,54.3511013,""2020-02-07T21:02:15.542Z""
ObjectId("5ea2ff2cd5f5c837da1a90cd"),18.6552312,54.3508927,""2020-02-07T21:03:27.513Z""
ObjectId("5ea2ff2cd5f5c837da1a90ce"),18.6529623,54.3514564,""2020-02-07T21:42:49.636Z""
ObjectId("5ea2ff2cd5f5c837da1a90cf"),18.6523448,54.351539,""2020-02-07T21:43:38.639Z""
ObjectId("5ea2ff2cd5f5c837da1a90d0"),18.6503076,54.3518033,""2020-02-07T21:44:56.549Z""
ObjectId("5ea2ff2cd5f5c837da1a90d1"),18.6488896,54.3520177,""2020-02-07T21:46:11.543Z""
ObjectId("5ea2ff2cd5f5c837da1a90d2"),18.6474352,54.3522276,""2020-02-07T21:47:14.543Z""
ObjectId("5ea2ff2cd5f5c837da1a90d3"),18.6467776,54.3520843,""2020-02-07T21:47:59.547Z""
ObjectId("5ea2ff2cd5f5c837da1a90d4"),18.6462079,54.3521969,""2020-02-07T21:49:40.548Z""
ObjectId("5ea2ff2cd5f5c837da1a90d5"),18.6449416,54.3520017,""2020-02-07T21:50:51.124Z""
ObjectId("5ea2ff2cd5f5c837da1a90d6"),18.59589307,54.35532169,""2020-02-07T22:09:39.402Z""
ObjectId("5ea2ff2cd5f5c837da1a90d7"),18.59330663,54.35695859,""2020-02-07T22:10:09.549Z""
ObjectId("5ea2ff2cd5f5c837da1a90d8"),18.58893407,54.35840892,""2020-02-07T22:10:43.550Z""
ObjectId("5ea2ff2cd5f5c837da1a90d9"),18.59278414,54.3615973,""2020-02-07T22:12:28.551Z""
ObjectId("5ea2ff2cd5f5c837da1a90da"),18.59476908,54.3618454,""2020-02-07T22:12:59.546Z""
ObjectId("5ea2ff2cd5f5c837da1a90db"),18.59281091,54.36174673,""2020-02-07T22:13:47.546Z""
ObjectId("5ea2ff2cd5f5c837da1a90dc"),18.58654396,54.35734897,""2020-02-07T22:15:06.553Z""
ObjectId("5ea2ff2cd5f5c837da1a90dd"),18.58300503,54.35782353,""2020-02-07T22:16:42.550Z""
ObjectId("5ea2ff2cd5f5c837da1a90de"),18.58119815,54.35781301,""2020-02-07T22:17:11.541Z""
ObjectId("5ea2ff2cd5f5c837da1a90df"),18.57902456,54.35651492,""2020-02-07T22:17:40.550Z""
ObjectId("5ea2ff2cd5f5c837da1a90e0"),18.56029372,54.35077593,""2020-02-07T22:21:51.549Z""
ObjectId("5ea2ff2cd5f5c837da1a90e1"),18.55803859,54.35081347,""2020-02-07T22:22:25.550Z""
ObjectId("5ea2ff2cd5f5c837da1a90e2"),18.55319824,54.34979386,""2020-02-07T22:22:53.546Z""
ObjectId("5ea2ff2cd5f5c837da1a90e3"),18.55053779,54.34905504,""2020-02-07T22:23:16.548Z""
ObjectId("5ea2ff2cd5f5c837da1a90e4"),18.55227322,54.349571,""2020-02-07T22:23:54.551Z""
ObjectId("5ea2ff2cd5f5c837da1a90e5"),18.55109283,54.34891869,""2020-02-07T22:25:30.552Z""
ObjectId("5ea2ff2cd5f5c837da1a90e6"),18.54957837,54.34863462,""2020-02-07T22:26:26.537Z""
ObjectId("5ea2ff2cd5f5c837da1a90e8"),18.5494295,54.3483123,""2020-02-07T22:27:10.551Z""
ObjectId("5ea2ff2cd5f5c837da1a90e9"),18.5496565,54.348003,""2020-02-07T22:28:12.576Z""
ObjectId("5ea2ff2cd5f5c837da1a90ea"),18.5503849,54.3479835,""2020-02-07T22:29:21.934Z""
ObjectId("5ea2ff2cd5f5c837da1a90eb"),18.62631432,54.34534049,""2020-02-08T10:24:10.108Z""
ObjectId("5ea2ff2cd5f5c837da1a90ec"),18.63517422,54.34811698,""2020-02-08T10:24:40.318Z""
ObjectId("5ea2ff2cd5f5c837da1a90ed"),18.64196138,54.34781318,""2020-02-08T10:25:56.319Z""
ObjectId("5ea2ff2cd5f5c837da1a90ee"),18.64620114,54.34951486,""2020-02-08T10:27:25.318Z""
